locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
ABUW_3466,ABUW_3466,,3511095,3511745,-,HAD-superfamily subfamily IB hydrolase,Amino acid transport and metabolism,
ABUW_3467,nudH,,3511928,3512413,+,(di)nucleoside polyphosphate hydrolase,"Replication, recombination and repair",
ABUW_3468,ptsP,,3512499,3514793,+,phosphoenolpyruvate-protein phosphotransferase,Signal transduction mechanisms,
ABUW_3469,katG,,3515308,3517464,+,catalase/peroxidase HPI,Inorganic ion transport and metabolism,
ABUW_3470,ABUW_3470,,3517531,3518583,-,hypothetical protein,Function unknown,
ABUW_3471,ABUW_3471,,3519319,3520218,+,Hca operon transcriptional activator,Transcription,
ABUW_3472,ABUW_3472,,3520481,3521158,+,hypothetical protein,Function unknown,
ABUW_3473,ABUW_3473,,3521217,3521822,-,glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",
ABUW_3474,ABUW_3474,,3521872,3522567,-,transcriptional regulator%2C DeoR family,Transcription,
ABUW_3475,ABUW_3475,,3522641,3523315,-,HAD-superfamily hydrolase,Function unknown,
ABUW_3476,rluC,,3523312,3524244,-,ribosomal large subunit pseudouridine synthase C,"Translation, ribosomal structure and biogenesis",
ABUW_3477,ABUW_3477,,3524309,3524596,-,hypothetical protein,No COG annotation,
ABUW_3478,rne,,3524967,3528299,+,ribonuclease E,"Translation, ribosomal structure and biogenesis",
ABUW_3479,ABUW_3479,,3528492,3530333,+,acyl-CoA synthase,Lipid transport and metabolism,
ABUW_3482,ABUW_3482,,3530803,3531699,-,transcriptional regulator%2C HTH-type,Transcription,
ABUW_3483,ABUW_3483,,3531812,3532567,+,short chain dehydrogenase,Lipid transport and metabolism,
ABUW_3484,ABUW_3484,,3532620,3533774,-,putative oxygen-independent coproporphyrinogen III oxidase,Coenzyme transport and metabolism,
ABUW_3485,ABUW_3485,,3533895,3534353,+,hypothetical protein,Function unknown,
ABUW_3486,abeM,,3534387,3535733,+,multidrug efflux pump,Defense mechanisms,
ABUW_3487,ABUW_3487,,3535768,3537018,-,acyl-CoA dehydrogenase-family protein,Lipid transport and metabolism,
ABUW_3488,ABUW_3488,,3537052,3538299,-,acyl-CoA dehydrogenase-family protein,Lipid transport and metabolism,
ABUW_3489,ABUW_3489,,3538557,3539855,+,hypothetical protein,Function unknown,
ABUW_3490,rpmE2,,3539957,3540211,+,ribosomal protein L31,"Translation, ribosomal structure and biogenesis",
ABUW_3491,ABUW_3491,,3540464,3540796,+,type III effector HopPmaJ,Function unknown,
ABUW_3492,crcB,,3541254,3541634,-,CrcB protein,"Cell cycle control, cell division, chromosome partitioning",
ABUW_3493,ABUW_3493,,3541870,3542280,-,hypothetical protein,Function unknown,
ABUW_3494,ABUW_3494,,3542358,3543563,-,hypothetical protein,Function unknown,
ABUW_3495,ABUW_3495,,3543553,3544185,-,methyltransferase superfamily,Coenzyme transport and metabolism,
ABUW_3496,ABUW_3496,,3544279,3544473,+,hypothetical protein,Function unknown,
ABUW_3497,ABUW_3497,,3544470,3545114,-,beta-lactamase domain protein,Function unknown,
ABUW_3498,hemH,,3545138,3546154,-,ferrochelatase,Coenzyme transport and metabolism,
ABUW_3499,ABUW_3499,,3546228,3547232,-,hypothetical protein,Function unknown,
ABUW_3500,murI2,,3547353,3548219,-,glutamate racemase,Cell wall/membrane/envelope biogenesis,
ABUW_3501,ABUW_3501,,3548268,3548879,-,hypothetical protein,Function unknown,
ABUW_3502,etfD,,3549066,3550778,+,electron transfer flavoprotein-ubiquinone oxidoreductase (EsvG),Energy production and conversion,
ABUW_3503,ABUW_3503,,3550865,3551245,-,hypothetical protein,No COG annotation,
ABUW_3504,sirA,,3551389,3551646,-,sulfurtransferase TusA,"Post-translational modification, protein turnover,and chaperones",
ABUW_3505,corC,,3551831,3552670,+,magnesium and cobalt efflux protein CorC,Inorganic ion transport and metabolism,
ABUW_3506,lnt,,3552667,3554226,+,apolipoprotein N-acyltransferase,Cell wall/membrane/envelope biogenesis,
ABUW_3507,csaA,,3554228,3554566,-,secretion chaperone,"Translation, ribosomal structure and biogenesis",
ABUW_3508,ABUW_3508,,3554710,3555054,-,hypothetical protein,No COG annotation,
ABUW_3509,ABUW_3509,,3555321,3555902,-,general secretion pathway protein G,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_3510,gspF,,3555926,3557131,-,general secretion pathway protein F,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_3511,priA,,3557280,3559508,+,primosomal protein N`,"Replication, recombination and repair",
ABUW_3512,ABUW_3512,,3559585,3561426,+,glutathione-regulated potassium-efflux system protein KefB,Inorganic ion transport and metabolism,
ABUW_3513,hslO,,3561592,3562467,+,heat shock protein 33,"Post-translational modification, protein turnover,and chaperones",
ABUW_3514,ABUW_3514,,3562605,3563216,+,transporter%2C LysE family,Amino acid transport and metabolism,
ABUW_3515,cbpA,,3563367,3564323,+,curved DNA-binding protein,"Post-translational modification, protein turnover,and chaperones",
ABUW_3516,ABUW_3516,,3564335,3564664,+,hypothetical protein,Transcription,
ABUW_3517,ABUW_3517,,3564956,3566167,-,magnesium Mg(2+)/cobalt Co(2+) transport protein,Inorganic ion transport and metabolism,
ABUW_3518,pnp,,3566252,3568345,-,polyribonucleotide nucleotidyltransferase,"Translation, ribosomal structure and biogenesis",
ABUW_3519,rpsO,,3568597,3568866,-,ribosomal protein S15,"Translation, ribosomal structure and biogenesis",
ABUW_3520,ABUW_3520,,3569079,3570377,+,beta-lactamase,Defense mechanisms,
ABUW_3521,recD,,3571094,3572845,-,exonuclease V alpha subunit,"Replication, recombination and repair",
ABUW_3522,recB,,3572954,3576652,-,exonuclease V beta chain,"Replication, recombination and repair",
ABUW_3523,recC,,3576656,3580291,-,exonuclease V gamma chain,"Replication, recombination and repair",
ABUW_3524,ABUW_3524,,3580463,3580969,+,hypothetical protein,Function unknown,
ABUW_3525,pap,,3580992,3582410,-,polyphosphate-AMP phosphotransferase,Function unknown,
ABUW_3526,ABUW_3526,,3582618,3583325,+,hypothetical protein,No COG annotation,
ABUW_3527,ubiE,,3583474,3584421,+,ubiquinone/menaquinone biosynthesis methyltransferase UbiE,Coenzyme transport and metabolism,
ABUW_3528,ABUW_3528,,3584433,3585101,+,hypothetical protein,Function unknown,
ABUW_3529,ubiB,,3585114,3586733,+,2-octaprenylphenol hydroxylase of ubiquinone biosynthetic pathway,Function unknown,
ABUW_3530,ABUW_3530,,3586858,3588180,+,oxidoreductase,Energy production and conversion,
ABUW_3531,hisIE,,3588334,3589107,+,phosphoribosyl (-ATP%2C -AMP) pyrophosphohydrolase/cyclohydrolase,Amino acid transport and metabolism,
ABUW_3532,ABUW_3532,,3589117,3590619,+,putative DNA helicase,"Replication, recombination and repair",
ABUW_3533,ABUW_3533,,3590643,3592025,+,putative ATP binding site,Function unknown,
ABUW_3534,phaAB,,3592352,3595189,+,pH adaptation potassium efflux system transmembrane protein A,Energy production and conversion,
ABUW_3535,phaC,,3595186,3595554,+,pH adaptation potassium efflux system protein C,Inorganic ion transport and metabolism,
ABUW_3536,phaD,,3595554,3597365,+,pH adaptation potassium efflux system transmembrane protein D,Energy production and conversion,
ABUW_3537,phaE,,3597368,3597895,+,pH adaptation potassium efflux system transmembrane protein E,Inorganic ion transport and metabolism,
ABUW_3538,phaF,,3597892,3598167,+,pH adaptation potassium efflux system protein F,Inorganic ion transport and metabolism,
ABUW_3539,phaG,,3598180,3598584,+,pH adaptation potassium efflux system protein G,Inorganic ion transport and metabolism,
ABUW_3540,rbfA,,3598641,3599042,-,ribosome-binding factor A,"Translation, ribosomal structure and biogenesis",
ABUW_3541,infB,,3599042,3601741,-,translation initiation factor IF-2,"Translation, ribosomal structure and biogenesis",
ABUW_3542,nusA,,3601752,3603236,-,transcription elongation factor NusA,Transcription,
ABUW_3543,ABUW_3543,,3603274,3603798,-,hypothetical protein,Function unknown,
ABUW_3547,secG,,3604440,3604769,-,preprotein translocase iisp family auxillary membrane component,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_3548,tpiA,,3604782,3605576,-,triose-phosphate isomerase,Carbohydrate transport and metabolism,
ABUW_3549,pilB,,3605867,3607579,+,type IV-A pilus assembly ATPase PilB,Cell motility,
ABUW_3550,pilC,,3607609,3608835,+,pilin biogenesis protein,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_3551,pilD,,3608835,3609695,+,type IV pilus prepilin peptidase PilD,Cell motility,
ABUW_3552,coaE,,3609697,3610293,+,dephospho-CoA kinase,Coenzyme transport and metabolism,
ABUW_3553,ABUW_3553,,3610290,3611204,-,integral membrane protein DUF6,Amino acid transport and metabolism,
ABUW_3554,ABUW_3554,,3611240,3611989,-,RNA methyltransferase%2C TrmH family%2C group 3,"Translation, ribosomal structure and biogenesis",
ABUW_3555,ABUW_3555,,3612091,3612417,-,hypothetical protein,Function unknown,
ABUW_3556,ABUW_3556,,3612494,3613804,-,tetratricopeptide repeat domain protein,Function unknown,
ABUW_3557,recN,,3613919,3615586,+,DNA repair protein RecN,"Replication, recombination and repair",
ABUW_3558,ABUW_3558,,3615713,3616267,+,hypothetical protein,Transcription,
ABUW_3559,ABUW_3559,,3616267,3616707,+,hypothetical protein,"Replication, recombination and repair",
ABUW_3560,ABUW_3560,,3616764,3617765,-,HlyD family secretion protein,Defense mechanisms,
ABUW_3561,ABUW_3561,,3617805,3618011,-,hypothetical protein,Function unknown,
ABUW_3562,ABUW_3562,,3618004,3620103,-,putative fusaric acid resistance protein,Function unknown,
ABUW_3563,ABUW_3563,,3620599,3621372,+,transcriptional regulator%2C IclR family,Transcription,
ABUW_3564,alkB,,3621567,3622178,-,DNA repair system,"Replication, recombination and repair",
ABUW_3565,ada,,3622175,3623029,-,methylated-DNA--protein-cysteine methyltransferase transcription regulator,Transcription,
ABUW_3566,pgsA,,3623152,3623739,-,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Lipid transport and metabolism,
ABUW_3567,ABUW_3567,,3623858,3624652,-,acyl-CoA thioesterase II,Lipid transport and metabolism,
ABUW_3568,uvrC,,3624773,3626581,-,excinuclease ABC%2C C subunit (EsvL),"Replication, recombination and repair",
ABUW_3569,ABUW_3569,,3626706,3627236,-,hypothetical protein,Cell wall/membrane/envelope biogenesis,
ABUW_3570,lpxO,,3627409,3628323,-,beta-hydroxylase,"Post-translational modification, protein turnover,and chaperones",
ABUW_3571,ABUW_3571,,3628500,3629519,-,lipoprotein%2C putative,No COG annotation,
ABUW_3572,fadB,,3629909,3632062,+,fatty oxidation complex%2C alpha subunit FadB,Lipid transport and metabolism,
ABUW_3573,fadA,,3632075,3633247,+,acetyl-CoA C-acyltransferase FadA,Lipid transport and metabolism,
ABUW_3574,ABUW_3574,,3633292,3633783,-,hypothetical protein,No COG annotation,
ABUW_3575,ABUW_3575,,3634022,3634582,-,hypothetical protein,Function unknown,
ABUW_3576,ABUW_3576,,3634741,3635106,+,transcriptional regulator MerR family,Transcription,
ABUW_3577,ABUW_3577,,3635128,3635886,-,hypothetical protein,No COG annotation,
ABUW_3578,ABUW_3578,,3636064,3636768,+,DSBA oxidoreductase,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_3579,ABUW_3579,,3637127,3638266,+,hypothetical protein,No COG annotation,
ABUW_3580,ABUW_3580,,3638388,3639290,+,hypothetical protein,No COG annotation,
ABUW_3581,htpG,,3639374,3641293,-,chaperone protein HtpG,"Post-translational modification, protein turnover,and chaperones",
ABUW_3582,ABUW_3582,,3641396,3641752,-,hypothetical protein,Carbohydrate transport and metabolism,
ABUW_3583,ABUW_3583,,3641934,3642515,-,putative outer membrane protein W,Cell wall/membrane/envelope biogenesis,
ABUW_3584,ABUW_3584,,3642842,3644266,-,Na+/H+ antiporter NhaC,Function unknown,
ABUW_3585,ABUW_3585,,3644371,3645243,-,short chain dehydrogenase,Function unknown,
ABUW_3586,ABUW_3586,,3645367,3645864,+,hypothetical protein,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_3587,ABUW_3587,,3645893,3646249,-,hypothetical protein,No COG annotation,
ABUW_3588,ABUW_3588,,3646463,3646828,-,lipoprotein%2C putative,No COG annotation,
ABUW_3589,rpoC,,3646995,3651188,-,DNA-directed RNA polymerase%2C beta' subunit,Transcription,
ABUW_3590,rpoB,,3651275,3655363,-,DNA-directed RNA polymerase%2C beta subunit,Transcription,
ABUW_3591,rplL,,3655669,3656040,-,ribosomal protein L7/L12,"Translation, ribosomal structure and biogenesis",
ABUW_3592,rplJ,,3656083,3656589,-,ribosomal protein L10,"Translation, ribosomal structure and biogenesis",
ABUW_3593,rplA,,3656909,3657604,-,ribosomal protein L1,"Translation, ribosomal structure and biogenesis",
ABUW_3594,rplK,,3657608,3658036,-,ribosomal protein L11,"Translation, ribosomal structure and biogenesis",
ABUW_3595,nusG,,3658145,3658678,-,transcription termination/antitermination factor NusG,Transcription,
ABUW_3596,secE,,3658686,3659126,-,preprotein translocase%2C SecE subunit,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_3598,tuf2,,3659338,3660528,-,translation elongation factor Tu,"Translation, ribosomal structure and biogenesis",
ABUW_3603,trpE,,3661207,3662700,-,anthranilate synthase component I,Amino acid transport and metabolism,
ABUW_3604,gph,,3662809,3663477,-,phosphoglycolate phosphatase%2C bacterial,Carbohydrate transport and metabolism,
ABUW_3605,ABUW_3605,,3663543,3664172,-,FHA domain protein,Signal transduction mechanisms,
ABUW_3606,gspD,,3664213,3666489,-,general secretion pathway protein D,Cell motility,
ABUW_3607,ABUW_3607,,3666531,3667367,-,general secretion pathway protein,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_3608,ABUW_3608,,3667367,3668110,-,general secretion pathway protein,Function unknown,
ABUW_3609,ABUW_3609,,3668443,3668769,-,DNA-binding protein H-NS,Function unknown,
ABUW_3610,ABUW_3610,,3668964,3669404,-,thioesterase superfamily protein,Function unknown,
ABUW_3611,ABUW_3611,,3669412,3670605,-,hypothetical protein,No COG annotation,
ABUW_3612,ABUW_3612,,3670615,3671454,-,hypothetical protein,No COG annotation,
ABUW_3613,hemD,,3671463,3672230,-,uroporphyrinogen-III synthase,Coenzyme transport and metabolism,
ABUW_3614,hemC,,3672235,3673179,-,porphobilinogen deaminase,Coenzyme transport and metabolism,
ABUW_3615,algR,,3673253,3673993,-,alginate biosynthesis regulatory protein,Transcription,
ABUW_3616,algZ,,3674054,3675193,-,alginate biosynthesis protein,Signal transduction mechanisms,
ABUW_3617,argH,,3675238,3676617,+,argininosuccinate lyase,Amino acid transport and metabolism,
ABUW_3618,ABUW_3618,,3676627,3676896,+,Fe(II) trafficking protein,Energy production and conversion,
ABUW_3619,phoU,,3677208,3677975,-,phosphate transport system regulatory protein PhoU,Inorganic ion transport and metabolism,
ABUW_3620,tolC,,3678039,3679370,-,type I secretion outer membrane protein,Cell wall/membrane/envelope biogenesis,
ABUW_3621,ABUW_3621,,3679466,3680371,-,permease,Amino acid transport and metabolism,
ABUW_3622,ABUW_3622,,3680364,3680945,-,transcriptional regulator,Transcription,
ABUW_3623,ABUW_3623,,3681071,3682135,+,hypothetical protein,No COG annotation,
ABUW_3624,thiC,,3682394,3684271,+,thiamine biosynthesis protein ThiC,Coenzyme transport and metabolism,
ABUW_3626,icc,,3684977,3685789,+,cyclic AMP phosphodiesterase,Function unknown,
ABUW_3627,dksA,,3686000,3686536,+,DnaK suppressor protein,Signal transduction mechanisms,
ABUW_3628,ABUW_3628,,3686539,3687471,+,glutamyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",
ABUW_3629,ftsW,,3687522,3688718,-,cell division protein FtsW,"Cell cycle control, cell division, chromosome partitioning",
ABUW_3630,murD,,3688743,3690089,-,UDP-N-acetylmuramoylalanine--D-glutamate ligase,Cell wall/membrane/envelope biogenesis,
ABUW_3631,ABUW_3631,,3690250,3690501,-,hypothetical protein,No COG annotation,
ABUW_3632,feoB,,3690522,3692375,-,ferrous iron transport protein B,Inorganic ion transport and metabolism,
ABUW_3633,feoA,,3692372,3692671,-,iron transporter,Inorganic ion transport and metabolism,
ABUW_3634,xerD,,3692779,3693699,+,tyrosine recombinase XerD,"Cell cycle control, cell division, chromosome partitioning",
ABUW_3635,dsbC1,,3693846,3694661,+,thiol:disulfide interchange protein,"Post-translational modification, protein turnover,and chaperones",
ABUW_3636,hom,,3694906,3696207,+,homoserine dehydrogenase,Amino acid transport and metabolism,
ABUW_3637,thrC,,3696263,3697402,+,threonine synthase,Amino acid transport and metabolism,
ABUW_3638,pbpG,,3697511,3698518,-,D-alanyl-D-alanine carboxypeptidase family protein,Cell wall/membrane/envelope biogenesis,
ABUW_3639,gacA,,3698770,3699405,+,response regulator,Transcription,
ABUW_3640,pilS,,3699416,3700984,+,sensor protein histidine kinase,Signal transduction mechanisms,
ABUW_3641,pilR,,3701009,3702430,+,type 4 fimbriae expression regulatory protein PilR,Signal transduction mechanisms,
ABUW_3642,ABUW_3642,,3702434,3703618,-,putative periplasmic carboxyl-terminal protease,Cell wall/membrane/envelope biogenesis,
ABUW_3643,gpmI,,3703634,3705181,-,2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase,Carbohydrate transport and metabolism,
ABUW_3644,ABUW_3644,,3705307,3706377,-,permease,Function unknown,
ABUW_3645,ABUW_3645,,3706377,3707477,-,permease,Function unknown,
ABUW_3646,pepA,,3707621,3709069,+,cytosol aminopeptidase,Amino acid transport and metabolism,
ABUW_3647,holC,,3709062,3709469,+,DNA polymerase III%2C chi subunit,"Replication, recombination and repair",
ABUW_3648,ABUW_3648,,3709508,3710146,+,hypothetical protein,No COG annotation,
ABUW_3649,ABUW_3649,,3710277,3710495,+,hypothetical protein,No COG annotation,
ABUW_3650,ribE,,3710554,3711213,-,riboflavin synthase%2C alpha subunit,Coenzyme transport and metabolism,
ABUW_3651,ABUW_3651,,3711256,3712548,-,site-specific DNA-methyltransferase,"Replication, recombination and repair",
ABUW_3652,ribD,,3712545,3713630,-,riboflavin biosynthesis protein RibD,Coenzyme transport and metabolism,
ABUW_3653,nrdR,,3713646,3714104,-,transcriptional regulator NrdR,Transcription,
ABUW_3654,amt,,3714263,3715660,-,ammonium transporter,Inorganic ion transport and metabolism,
ABUW_3655,glnK,,3715718,3716056,-,nitrogen regulatory protein P-II,Transcription,
ABUW_3656,ABUW_3656,,3716336,3716563,+,hypothetical protein,Function unknown,
ABUW_3658,ABUW_3658,,3717569,3719365,+,hypothetical protein,No COG annotation,
ABUW_3659,ABUW_3659,,3719660,3721147,+,sulfate permease,Inorganic ion transport and metabolism,
ABUW_3661,ABUW_3661,,3721548,3722837,-,ISPpu12 transposase,"Replication, recombination and repair",
ABUW_3663,lspA1,,3722859,3723371,-,ISPpu12 lipoprotein signal peptidase,Cell wall/membrane/envelope biogenesis,
ABUW_3664,cadA,,3723375,3724271,-,heavy metal detoxification protein,Inorganic ion transport and metabolism,
ABUW_3665,cadR,,3724367,3724774,+,transcriptional regulator-like protein,Transcription,
ABUW_3667,arsC2,,3725597,3726031,+,arsenate reductase,Inorganic ion transport and metabolism,
ABUW_3668,arsR2,,3726089,3726409,+,arsenical resistance operon repressor,Transcription,
ABUW_3669,arsC,,3726416,3726889,+,arsenate reductase,Signal transduction mechanisms,
ABUW_3670,arsB,,3726897,3727940,+,arsenical-resistance protein,Inorganic ion transport and metabolism,
ABUW_3671,arsH,,3727946,3728650,+,arsenical resistance protein ArsH,Function unknown,
ABUW_3672,trxB2,,3728668,3729621,+,thioredoxin-disulfide reductase,Energy production and conversion,
ABUW_3673,trkA,,3729723,3730790,+,FAD-dependent pyridine nucleotide- disulfide oxidoreductase,Inorganic ion transport and metabolism,
ABUW_3674,ABUW_3674,,3730894,3732342,-,hypothetical protein,No COG annotation,
ABUW_3675,ABUW_3675,,3732335,3733450,-,hypothetical protein,Function unknown,
ABUW_3676,tniC,,3733480,3734400,-,transposition helper protein C,Function unknown,
ABUW_3677,tniB,,3734405,3736315,-,transposition protein B,"Replication, recombination and repair",
ABUW_3678,tniA,,3736316,3737026,-,transposase protein A,"Replication, recombination and repair",
ABUW_3680,ABUW_3680,,3737849,3739282,-,transcriptional regulator%2C GntR family,Transcription,
ABUW_3681,ABUW_3681,,3739394,3740170,+,class II aldolase/adducin domain protein,Carbohydrate transport and metabolism,
ABUW_3682,ABUW_3682,,3740186,3741064,+,putative dihydrodipicolinate synthase,Amino acid transport and metabolism,
ABUW_3683,ABUW_3683,,3741107,3741919,-,hypothetical protein,Function unknown,
ABUW_3684,ABUW_3684,,3741976,3742146,-,hypothetical protein,No COG annotation,
ABUW_3685,ABUW_3685,,3742844,3744160,+,outer membrane protein OprE3,Function unknown,
ABUW_3686,ppa,,3744267,3744794,-,inorganic diphosphatase,Energy production and conversion,
ABUW_3687,ABUW_3687,,3744922,3745320,-,hypothetical protein,Function unknown,
ABUW_3688,ABUW_3688,,3745427,3745810,+,hypothetical protein,No COG annotation,
ABUW_3689,fadD,,3745849,3747528,-,long-chain-fatty-acid--CoA ligase,Lipid transport and metabolism,
ABUW_3690,parC,,3747826,3750045,-,DNA topoisomerase IV%2C A subunit,"Replication, recombination and repair",
ABUW_3691,ABUW_3691,,3750199,3751518,-,major facilitator superfamily MFS_1,Amino acid transport and metabolism,
ABUW_3692,ABUW_3692,,3751601,3752245,-,hypothetical protein,Function unknown,
ABUW_3693,ABUW_3693,,3752291,3752758,-,hypothetical protein,Function unknown,
ABUW_3694,ABUW_3694,,3752830,3754422,-,protein YegH,Inorganic ion transport and metabolism,
ABUW_3695,ABUW_3695,,3754419,3754550,-,hypothetical protein,No COG annotation,
ABUW_3696,ABUW_3696,,3754749,3755372,+,hypothetical protein,Function unknown,
ABUW_3697,ABUW_3697,,3755581,3756972,+,inner membrane transport protein YieO,Amino acid transport and metabolism,
ABUW_3698,ABUW_3698,,3757050,3757808,+,putative lysozyme,Cell wall/membrane/envelope biogenesis,
ABUW_3699,dinP,,3757810,3758865,+,DNA polymerase IV,"Replication, recombination and repair",
ABUW_3700,ABUW_3700,,3758975,3759082,+,hypothetical protein,No COG annotation,
ABUW_3701,ABUW_3701,,3759186,3759539,+,hypothetical protein,"Translation, ribosomal structure and biogenesis",
ABUW_3702,ABUW_3702,,3759685,3760185,-,hypothetical protein,Function unknown,
ABUW_3703,ABUW_3703,,3760499,3762877,-,radical SAM N-terminal domain protein,Energy production and conversion,
ABUW_3704,ABUW_3704,,3763092,3764351,-,glyceropghosphoryl diester phosphodiesterase,Function unknown,
ABUW_3705,ABUW_3705,,3764499,3764903,-,transcriptional regulator SoxR-family,Transcription,
ABUW_3706,ABUW_3706,,3764985,3765470,+,hypothetical protein,Function unknown,
ABUW_3707,ABUW_3707,,3765487,3766053,+,NADPH-dependent fmn reductase,Function unknown,
ABUW_3708,ABUW_3708,,3766479,3766967,+,transglycosylase SLT domain protein,Cell wall/membrane/envelope biogenesis,
ABUW_3709,cysK,,3767023,3768021,-,cysteine synthase A,Amino acid transport and metabolism,
ABUW_3710,ABUW_3710,,3768228,3768770,-,putative acetyltransferase,Function unknown,
ABUW_3716,ABUW_3716,,3774775,3775371,-,transcriptional regulator domain-containing protein,Transcription,
ABUW_3717,ABUW_3717,,3775459,3776673,+,hypothetical protein,Function unknown,
ABUW_3718,ABUW_3718,,3776743,3776949,-,hypothetical protein,No COG annotation,
ABUW_3719,ABUW_3719,,3777003,3779117,-,TonB-dependent copper receptor,Cell wall/membrane/envelope biogenesis,
ABUW_3720,ABUW_3720,,3779190,3779618,-,hypothetical protein,No COG annotation,
ABUW_3721,def1,,3779655,3780185,-,peptide deformylase,"Translation, ribosomal structure and biogenesis",
ABUW_3722,ABUW_3722,,3780308,3781462,+,peptidoglycan-binding LysM,Function unknown,
ABUW_3723,dprA,,3781483,3782613,+,DNA protecting protein DprA,"Replication, recombination and repair",
ABUW_3724,ABUW_3724,,3782664,3783233,+,protein YrdC,"Translation, ribosomal structure and biogenesis",
ABUW_3725,ABUW_3725,,3783625,3784545,-,transporter%2C drug/metabolite exporter family,Amino acid transport and metabolism,
ABUW_3726,ABUW_3726,,3784651,3785292,-,transcriptional regulator%2C TetR family,Transcription,
ABUW_3727,ABUW_3727,,3785438,3786652,+,major facilitator superfamily MFS_1,Amino acid transport and metabolism,
ABUW_3728,ABUW_3728,,3786674,3787438,+,transcriptional regulator AraC family,Transcription,
ABUW_3729,ABUW_3729,,3787561,3788106,+,glutathione peroxidase,"Post-translational modification, protein turnover,and chaperones",
ABUW_3730,ABUW_3730,,3788252,3788851,+,lipoprotein%2C putative,No COG annotation,
ABUW_3731,atpC,,3788913,3789332,-,ATP synthase F1%2C epsilon subunit,Energy production and conversion,
ABUW_3732,atpD,,3789350,3790744,-,ATP synthase F1%2C beta subunit,Energy production and conversion,
ABUW_3733,atpG,,3790775,3791644,-,ATP synthase F1%2C gamma subunit AtpG,Energy production and conversion,
ABUW_3734,atpA,,3791722,3793266,-,ATP synthase F1%2C alpha subunit,Energy production and conversion,
ABUW_3735,atpH,,3793313,3793849,-,ATP synthase F1%2C delta subunit,Energy production and conversion,
ABUW_3736,atpF,,3793862,3794332,-,ATP synthase F0%2C B subunit,Energy production and conversion,
ABUW_3737,atpE,,3794371,3794616,-,ATP synthase F0%2C C subunit,Energy production and conversion,
ABUW_3738,atpB,,3794701,3795576,-,ATP synthase F0%2C A subunit,Energy production and conversion,
ABUW_3739,atpI,,3795681,3796079,-,ATP synthase F0%2C I subunit,Energy production and conversion,
ABUW_3740,znuA,,3796249,3797088,-,high affinity Zn transport protein,Inorganic ion transport and metabolism,
ABUW_3741,zur,,3797228,3797713,+,transcriptional regulator%2C Fur family,Inorganic ion transport and metabolism,
ABUW_3742,znuC,,3797695,3798474,+,zinc import ATP-binding protein ZnuC,Inorganic ion transport and metabolism,
ABUW_3743,znuB,,3798478,3799287,+,high affinity Zn transport protein,Inorganic ion transport and metabolism,
ABUW_3744,rhtB,,3799289,3799915,-,homoserine/homoserine lactone efflux protein,Amino acid transport and metabolism,
ABUW_3745,tyrA,,3800074,3800994,+,melanin biosynthesis protein TyrA,Inorganic ion transport and metabolism,
ABUW_3746,sfcA,,3801040,3802737,-,NAD-dependent malic enzyme,Energy production and conversion,
ABUW_3747,argS,,3803233,3805023,+,arginyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",
ABUW_3748,ABUW_3748,,3805177,3805803,+,hypothetical protein,"Cell cycle control, cell division, chromosome partitioning",
ABUW_3749,ABUW_3749,,3805847,3806515,-,glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",
ABUW_3750,ABUW_3750,,3806628,3807035,-,OsmC family protein,"Post-translational modification, protein turnover,and chaperones",
ABUW_3751,ABUW_3751,,3807032,3807979,-,pirin domain protein,Function unknown,
ABUW_3752,ABUW_3752,,3808136,3808441,-,hypothetical protein,Function unknown,
ABUW_3753,ABUW_3753,,3808503,3809030,-,putative transcriptional regulator,Transcription,
ABUW_3754,ABUW_3754,,3809253,3810041,-,putative adenylyltransferase,Function unknown,
ABUW_3755,guaA,,3810107,3811675,-,GMP synthase,Nucleotide transport and metabolism,
ABUW_3756,ABUW_3756,,3812051,3813280,+,hypothetical protein,Function unknown,
ABUW_3757,ABUW_3757,,3813340,3813777,-,DoxX family protein,Function unknown,
ABUW_3758,ABUW_3758,,3813971,3814612,+,protein DedA,Function unknown,
ABUW_3759,ABUW_3759,,3814620,3815210,-,hypothetical protein,Amino acid transport and metabolism,
ABUW_3760,ABUW_3760,,3815426,3815812,-,hypothetical protein,No COG annotation,
ABUW_3761,ABUW_3761,,3815823,3816665,-,ParA family protein,"Cell cycle control, cell division, chromosome partitioning",
ABUW_3762,sirB,,3816742,3817134,-,invasion protein expression up-regulator,Function unknown,
ABUW_3763,ABUW_3763,,3817146,3817454,-,BolA family protein,Signal transduction mechanisms,
